mb_code16,lon,lat
20677690000,145.1190740873,-38.0688881915
20677710000,145.1198036734,-38.0718567705
20677720000,145.1192958339,-38.0699028570
20677730000,145.1187469637,-38.0678154078
20669550000,144.8722038533,-37.8241538014
20669560000,144.8764385308,-37.8245344532
20669620000,144.8535476630,-37.8558112976
20669630000,144.8518589492,-37.8563971239
20669640000,144.8556297045,-37.8564160198
20669660000,144.8810629353,-37.8613374081
20669680000,144.8835381530,-37.8408031928
20669700000,144.8837861348,-37.8390577810
20669710000,144.8840652066,-37.8377315670
20669720000,144.8836208699,-37.8416579229
20669741000,144.8117080679,-37.8734158740
20678920000,144.9439830495,-38.3413691975
20678930000,144.9581775111,-38.3355786563
20678940000,144.9389568513,-38.3432906534
20678950000,144.9410888898,-38.3423636559
20678040000,145.1191909337,-38.0363363048
20678050000,145.1009683535,-38.0288269846
20678060000,145.1032660180,-38.0326267026
20669860000,144.8355126345,-37.8380036178
20669870000,144.8457609514,-37.8631225559
20669880000,144.8484041470,-37.8641270536
20669890000,144.8433193514,-37.8602938742
20669900000,144.8468056222,-37.8653657780
20669910000,144.8495731609,-37.8636507747
20669920000,144.8427590181,-37.8618527540
20669930000,144.7746015890,-37.8884918953
20669940000,144.7780240805,-37.8936041188
20669950000,144.7687583678,-37.8581453214
20669960000,144.7666168661,-37.8851753778
20669970000,144.7744796500,-37.8882735033
20669980000,144.7580470489,-37.8737863127
20669990000,144.7565412866,-37.8737823265
21300264000,144.6654287625,-37.8351874655
20679460000,144.9211247137,-38.3737136328
20679470000,144.9236890381,-38.3761405417
20679480000,144.9217759687,-38.3752756823
20679500000,144.8631259618,-38.3736638660
20679510000,144.9769389925,-38.3494901166
20679530000,144.9788471556,-38.3441260523
20679540000,144.9680335282,-38.3427449263
20679550000,144.9724099967,-38.3491617553
20680700000,144.7345991835,-38.3466757583
20680710000,144.7493279692,-38.3584107421
20680720000,144.7375870289,-38.3490608115
20680730000,144.7444901893,-38.3545627206
20680740000,144.7415317287,-38.3522045207
20680750000,144.7468325658,-38.3564279756
20680760000,144.7429485663,-38.3533295639
20653520000,145.3452991069,-37.7600055812
20648490000,145.3483415562,-37.9052937129
20648500000,145.3435243380,-37.9047805992
20648510000,145.3418138137,-37.9098664253
20648520000,145.3522025013,-37.9148922164
20648530000,145.3223599739,-37.9116393750
20648540000,145.3268537652,-37.9068674555
20650350000,145.3440580190,-37.8985363645
20648550000,145.3389692911,-37.9141896561
20653483000,145.3606994496,-37.7566578226
20653484000,145.3629099136,-37.7553054467
20653490000,145.3699125948,-37.7601225275
20653500000,145.3652277311,-37.7589336320
20653510000,145.3567422543,-37.7609493779
20678990000,144.9522025368,-38.3380799578
20650300000,145.3346664457,-37.9029115049
20650310000,145.3373141331,-37.9029521561
20650320000,145.3443820281,-37.8973723494
20650330000,145.3405846814,-37.9005474907
20650340000,145.3408037398,-37.8981728984
20650361000,145.3453945332,-37.9066069608
20650362000,145.3434271588,-37.9061243623
20650370000,145.3471807339,-37.9068199782
20650380000,145.3542809285,-37.9058586702
20650391000,145.3534944529,-37.9090094659
20648850000,145.3184897896,-37.9122333089
20680830000,144.7620810483,-38.3516100018
20648880000,145.3458304797,-37.9050798725
20648890000,145.3419305180,-37.9164588205
20648900000,145.3409092189,-37.9043589382
20653680000,145.3192245870,-37.7660299383
20653690000,145.3163337466,-37.7688618933
20653700000,145.3316454480,-37.7698097153
20653710000,145.3220811740,-37.7743202013
20650480000,145.3637447858,-37.9133276296
20650490000,145.3587390820,-37.9105322437
20650501000,145.3551930735,-37.9149798676
20650502000,145.3567329534,-37.9145864403
20650510000,145.3597585460,-37.9140923152
20650520000,145.3582956671,-37.9110436723
20650530000,145.3454315810,-37.9200932794
20650540000,145.3514250220,-37.9159862347
20650550000,145.3524013345,-37.9135933238
20678960000,144.9559656110,-38.3365633802
20678970000,144.9603582742,-38.3345369807
20678980000,144.9469275148,-38.3403313747
20679000000,144.9456152393,-38.3416489467
20679010000,144.9527113060,-38.3384111697
20679020000,144.9503690999,-38.3396951905
20679030000,144.9066775343,-38.3537286703
20679040000,144.8970510768,-38.3570364309
20679050000,144.9021076000,-38.3554539710
20679070000,144.9198663913,-38.3509854664
20679080000,144.8940727228,-38.3578893376
20667270000,145.1251694916,-38.1153482129
20679090000,144.9103065824,-38.3527600322
20679100000,144.9041075805,-38.3544436158
20715100000,144.9007905668,-37.7355535109
20715110000,144.9263301061,-37.7347182654
20715120000,144.9212514609,-37.7331881032
20715130000,144.9163277756,-37.7327819370
20715140000,144.9116535104,-37.7331799133
20715150000,144.8899333513,-37.7620867378
20715160000,144.8922401624,-37.7639339880
20715170000,144.8968747674,-37.7646751854
20715180000,144.9025179893,-37.7616813040
20715190000,144.8985852437,-37.7743429446
20667250000,145.1255122489,-38.1070888156
20667260000,145.1240214514,-38.0866277484
20680780000,144.7505083123,-38.3593481693
20680790000,144.7327006146,-38.3451685136
20680800000,144.7525752722,-38.3609899115
20680810000,144.7399049652,-38.3509096774
20680820000,144.7619916671,-38.3501470601
20680840000,144.7457162810,-38.3402108618
20680860000,144.7484310831,-38.3421626480
20680870000,144.7599853408,-38.3476036018
20680880000,144.7546009584,-38.3446898456
20680890000,144.7470179650,-38.3411876471
20680900000,144.7585326368,-38.3460913596
20680910000,144.7443671796,-38.3388613032
20680920000,144.7498952749,-38.3425547985
20680930000,144.7262654539,-38.3420358254
20667580000,145.1146206746,-38.1495369778
20667590000,145.1356708724,-38.1202386394
20688860000,145.1044555695,-37.7159056509
20667600000,145.1527822749,-38.1561937580
20667610000,145.1512753340,-38.1554400862
20667620000,145.1249959247,-38.1292763841
20667630000,145.1271730472,-38.1135796315
20688990000,144.9561710690,-37.8386701869
20689050000,144.9442293831,-37.8409156973
20689060000,144.9359836781,-37.8421651308
20689080000,144.9375248037,-37.8429899751
20689090000,144.9587541095,-37.8528491581
20689100000,144.9395614733,-37.8440852002
20689120000,144.9427799241,-37.8451990571
20689130000,144.9555281496,-37.8512850367
20689140000,144.9458319192,-37.8465972726
20689150000,144.9530881757,-37.8500576008
20689160000,144.9485426156,-37.8478895521
20689170000,144.9505466687,-37.8488228574
20650392000,145.3558172451,-37.9080795589
20650400000,145.3532630669,-37.9021874220
20650410000,145.3539684233,-37.9034055405
20650420000,145.3554444309,-37.9010819377
20689340000,144.9236698986,-37.8394584713
20650430000,145.3525017515,-37.9003930834
20654380000,145.3164317244,-37.7720986276
20654390000,145.3061607948,-37.7700933808
20654400000,145.3099595043,-37.7686572184
20654410000,145.3086406306,-37.7726956953
20654420000,145.3114486558,-37.7757621295
20654431000,145.3110220555,-37.7879009983
20654432000,145.3116274067,-37.7853747366
20654920000,145.3249817383,-37.7708152837
20654930000,145.3223247182,-37.7772357194
20654940000,145.3209635508,-37.7807673108
20654950000,145.3197183698,-37.7723977221
20654970000,145.3198501924,-37.7608403589
20654980000,145.3108592713,-37.7703120681
20654992000,145.3076002543,-37.7770964833
20654991000,145.3026658028,-37.7742110002
20654610000,145.3370197142,-37.8046280693
20689360000,144.9217181652,-37.8393641945
20655000000,145.3307094726,-37.7781812730
20655010000,145.3486768310,-37.7788447588
20650560000,145.3547031252,-37.9135380155
20689300000,144.9493109339,-37.8482699819
20650570000,145.3497550462,-37.9112071967
20650580000,145.3479777232,-37.9140729939
20650590000,145.3462688626,-37.9152434233
20650600000,145.3448896617,-37.9156691960
20676180000,145.0118313770,-37.9679478136
20654620000,145.3329961193,-37.8022990246
20654630000,145.3265817915,-37.8043195447
20654650000,145.3220295663,-37.8004398852
20654660000,145.3211937560,-37.7984467768
20654670000,145.3150019624,-37.7983407778
20654690000,145.3174325183,-37.8009330647
20655140000,145.3357928496,-37.8084987299
20655150000,145.3207856198,-37.7967213503
20655160000,145.3175204616,-37.7992953611
20655170000,145.3108463549,-37.7985050607
20688850000,145.1260908549,-37.7008709165
20655180000,145.3247038148,-37.8132050354
20655190000,145.3235182345,-37.8076484684
20655210000,145.3145979505,-37.7525054688
20688890000,145.1070914134,-37.7230941276
20655220000,145.3092116241,-37.7540704592
20655230000,145.3126537792,-37.7580301938
20655240000,145.3223808978,-37.7465304305
20655250000,145.3465100740,-37.7473687836
20655270000,145.3659851680,-37.7614239292
20667310000,145.1252257391,-38.1127582642
20667320000,145.1237067834,-38.1248517921
20667330000,145.1254869561,-38.0978917006
20688780000,145.1100147183,-37.7118123432
20688790000,145.1117387397,-37.7212919002
20688900000,145.1273329143,-37.7189180164
20689370000,144.9337424405,-37.8374125356
20688801000,145.1122146257,-37.7191987876
20688802000,145.1110926847,-37.7190550477
20688810000,145.1092221192,-37.7170451247
20688820000,145.1333034067,-37.7099958153
20688830000,145.0803583531,-37.6924479661
20688840000,145.0811984952,-37.6967108506
20688870000,145.1103058724,-37.7217085726
20688880000,145.1066655695,-37.7285075058
20688910000,145.1078243929,-37.7273466985
20668380000,144.9388601157,-37.7803386956
20668390000,144.9405115463,-37.7862029982
20668400000,144.9398778928,-37.7845693302
20668410000,144.9899833564,-37.8322749308
20668420000,144.9922777799,-37.8335520684
20689180000,144.9620429594,-37.8545106158
20689190000,144.9412809624,-37.8447301167
20689200000,144.9520853962,-37.8495622340
20689210000,144.9476828426,-37.8474236194
20689220000,144.9540220193,-37.8505238220
20689230000,144.9441694478,-37.8458661795
20689260000,144.9385759330,-37.8436012700
20689280000,144.9365805954,-37.8424644253
20689310000,144.9636103942,-37.8553953633
20689320000,144.9349280564,-37.8417769940
20689330000,144.9197298649,-37.8393479535
20689380000,144.9321758230,-37.8371345898
20689390000,144.9360738192,-37.8374968841
20668880000,144.8746376848,-37.8599892577
20668890000,144.8684391291,-37.8571742488
20668900000,144.8650609545,-37.8568201268
20668910000,144.8710413914,-37.8583883509
20668920000,144.8758628197,-37.8627747561
20668930000,144.8801327324,-37.8536676608
20668940000,144.8755621247,-37.8514070649
20668950000,144.8771089302,-37.8539137566
20655920000,145.3359837749,-37.7465695037
20690180000,144.7644499421,-37.8997260250
20655020000,145.3311026505,-37.7909470938
20655030000,145.3229173143,-37.7942462414
20655040000,145.3268059045,-37.7904226974
20655050000,145.3231248042,-37.7906801686
20655060000,145.3169464822,-37.7896448144
20655070000,145.3666773966,-37.7826972032
20655081000,145.3838908436,-37.7855686089
20655900000,145.3867661198,-37.7784991788
20647635200,145.6525884929,-37.7552449373
20655940000,145.3151066017,-37.8177890732
20647639000,145.6559894717,-37.7573450888
20647640000,145.7048618672,-37.7463200353
20647653200,145.5650792986,-37.7860331256
20647654000,145.5765163237,-37.7762983708
20655860000,145.3454438968,-37.8121119445
20655880000,145.3610537415,-37.7982157394
20655890000,145.3943333875,-37.7888118992
20656350000,145.3408732459,-37.7419507605
20655911000,145.3707723500,-37.7755826819
20655912000,145.3820470469,-37.7749759271
20655950000,145.3263340638,-37.7616442957
20655280000,145.3735980110,-37.7679416856
20655291000,145.3270723387,-37.7720944229
20655292000,145.3282650052,-37.7704778351
20655310000,145.3098615037,-37.7869923298
20655320000,145.3292351122,-37.7782358249
20647733000,145.7062579701,-37.7457277997
20647734000,145.7023387042,-37.7447661571
20656361000,145.3391400050,-37.7406435684
20647735000,145.6946645898,-37.7476476178
20715270000,144.8876801344,-37.7207099061
20656130000,145.3335179305,-37.8086806504
20656260000,145.3623677772,-37.7473914220
20656270000,145.3385346819,-37.7444571694
20656280000,145.3412419736,-37.7449718411
20656290000,145.3420241357,-37.7437561724
20656300000,145.3445440280,-37.7451733517
20656310000,145.3446537156,-37.7428326496
20656320000,145.3485691591,-37.7413067766
20656330000,145.3432779807,-37.7420462003
20656340000,145.3398763053,-37.7426765431
20669742000,144.8090280347,-37.8715363655
20656362000,145.3408149095,-37.7387289305
20668430000,144.9906942567,-37.8329709708
20668440000,144.9894467176,-37.8316267264
20668450000,144.9664758771,-37.7792508201
20668460000,144.9396595009,-37.7958022980
20668470000,144.9376433921,-37.7738906077
20690110000,144.7617755034,-37.8995803775
20669750000,144.8072813556,-37.8659046642
20664711000,144.9572749997,-37.8120681490
20670050000,144.7646329880,-37.8756454813
20690120000,144.7680882988,-37.8989409713
20690130000,144.7674648969,-37.9030843361
20693780000,145.0867591313,-37.7497284240
20670000000,144.7591691834,-37.8741717907
20670020000,144.7590201894,-37.8745040550
20670030000,144.7654873046,-37.8832490063
20690140000,144.7653964988,-37.9024125931
20690190000,144.7676745458,-37.8980129942
20693740000,145.0949948033,-37.7192550868
20693750000,145.1095582938,-37.7260563585
20693760000,145.0847917373,-37.7438824623
20693770000,145.0878131832,-37.7453125656
20670040000,144.7621338478,-37.8735796636
20670060000,144.7641046385,-37.8805730965
20670070000,144.7641832639,-37.8793225021
20670080000,144.7645108832,-37.8819945086
20670090000,144.7603932475,-37.8745011030
20670100000,144.7651063751,-37.8767934050
20670110000,144.7636004356,-37.8739923939
20670130000,144.7579713875,-37.8743248291
20670140000,144.7545186822,-37.8758975272
20670150000,144.7566718217,-37.8745339257
20698440000,145.0973569299,-37.7825362580
20655960000,145.3610722108,-37.7833997882
20655970000,145.3637567258,-37.7719992398
20655980000,145.3644838263,-37.7742729521
20655990000,145.3207807037,-37.7936097006
20656000000,145.3820950480,-37.7712238445
20648560000,145.3539493228,-37.9242852896
20648570000,145.3604076548,-37.9105068955
20648580000,145.3501029642,-37.9171635156
20648590000,145.3343131688,-37.8990148593
20648600000,145.3443765238,-37.8956509873
20656810000,145.3509751039,-37.7480969037
20656820000,145.3526092980,-37.7520081912
20656830000,145.3550220480,-37.7538634882
20656840000,145.3541793518,-37.7548169787
20656850000,145.3651728470,-37.7558398752
20656860000,145.3669650296,-37.7538392904
20656921000,145.3691378635,-37.7533020241
20656940000,145.3708554875,-37.7582429797
20656950000,145.3687016183,-37.7578074474
20656961000,145.3137172771,-37.7602629922
20656962000,145.3174247412,-37.7599453836
20656363000,145.3416647344,-37.7395846881
20656370000,145.3417570121,-37.7408877189
20656390000,145.3463016132,-37.7452882346
20648910000,145.3466116301,-37.9103256628
20657140000,145.3514321145,-37.7710885417
20648920000,145.3269161473,-37.9123658986
20648960000,145.3369844546,-37.9011933552
20648970000,145.3228466821,-37.9028191558
20648980000,145.3263561908,-37.8953303859
20648990000,145.3299219538,-37.8997961853
20657091000,145.3212980380,-37.7690762477
20657092000,145.3219534955,-37.7674841183
20657100000,145.3258709205,-37.7762240099
20657110000,145.3259538985,-37.7742368227
20657120000,145.3229084593,-37.7742979553
20657130000,145.3496715687,-37.7694175378
20657150000,145.3488615919,-37.7722405771
20657160000,145.3516356913,-37.7725086128
20669760000,144.7867561098,-37.8611554976
20669770000,144.8261730528,-37.8605606418
20669780000,144.8297276248,-37.8614798965
20669790000,144.8259738866,-37.8628129078
20669800000,144.8332981664,-37.8274310145
20669810000,144.8370313218,-37.8332646460
20669820000,144.8348526649,-37.8434939452
20669840000,144.8308921067,-37.8303021623
20669850000,144.8340004780,-37.8465785438
